method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,EdyrsA,ncEdyrs,e100log-l,e100RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eEdyrsA,nceEdyrs
removeGreensfx,42/6_Remove_IV,c,13.995361259946401,0.06000000000000001,107,38,4.7811149501483364e-05,0.008953100336401168,0.48635923311712004,0.10068968786899359,-0.0010891711232010517,112.34898285005472,97.47351481550336,0.07643506091028088,-0.009958006938298543,6.383853933878892,0.7676363453906532,-0.028348827362060548,2.4166666666644687,1.041666666497349,1.7262731482112705,32.2,103.32032314731265,0.07331148525172305,-0.013682436064527704,2.0870293688959003,6.373056566095485,-0.007350043131380701,3.208333333483097,0.37499999983128873,1.6986714976265416,30.2
EBMKF_ta3,43/2_Kalman,c,1.6465595196857838,0.05611468639218086,0,0,0.9945301145904168,0.9945301145904168,1.7974998535342404,0.03567756167537785,-0.010735253945029898,415.2224661664095,188.5679812067129,0.028298651739967234,-0.004225234788081843,7.188289449448812,9.484691440728641,-0.020146957263817454,1.0416666665121284,0.5416666664978038,0.7534722222851542,24.0,183.22730467940767,0.03000558414547869,-0.007949663914311001,11.07358761372697,10.935358397565903,0.0008518269668623901,0.12500000015256774,0.12500000016825652,0.4039855072326784,23.0
EBMKF_ta3,43/2_Kalman,r,0.5925971008562565,0.054358033202098734,0,0,0.9980010548835582,0.9980010548835582,1.9739433165002258,0.027792932424933744,-0.0051463180407203026,455.98090611155214,200.77887664735096,0.025916090656253686,0.005102372932390348,4.079219039628788,8.131516613798254,-0.006927429794210127,0.0,0.0,0.0,0.0,191.1829930630867,0.02761702929171688,0.0013779438061611896,13.118728127360317,13.505399432055011,0.01407135443646972,0.0,0.0,0.0,0.0
EBMKF_ta2,43/2_Kalman,c,1.6757025094796436,0.035910793300168956,77,0,0.12625233993179635,0.14350307689115066,1.723962543871637,0.040287550661056236,-0.015777843782656203,398.23534763434816,196.11173529391925,0.027047359665081636,0.004747304495557945,5.984288629748071,7.935930356340515,-0.002330682154077124,1.2083333331786434,0.7916666664978038,0.590277777765967,24.0,177.4373596960226,0.03336284582811989,0.0010228753693287869,13.149424516122515,13.068913437314535,0.018668102076602723,0.04166666651394735,0.12499999983174348,0.5271739129098912,23.0
EBMKF_ta2,43/2_Kalman,r,0.5912544287352015,0.030439182824025034,137,42,0.04438013277389401,0.04438013277389401,1.514395820165682,0.03569958466720361,-0.006110689641698721,349.8254344582725,138.77063836157026,0.03455040932704525,0.022900972608913505,0.44301839988688135,1.0803416238552126,0.022833998898062192,0.0,0.0,0.0,0.0,92.69698414065827,0.04028153966745563,0.019176543482684345,10.750618266013664,7.858013658739234,0.04383278312874204,0.0,0.0,0.0,0.0
EBMKF_ta,43/2_Kalman,c,0.3236307125542993,0.036697035985476995,183,127,1.5566898944177454e-23,1.4789503066448995e-22,-7.931754360521693,0.142588272805061,0.060930246516633674,-1832.2352572805112,-1943.7879476520047,0.21552795899798746,0.19508713815707235,5.103843608816556e-09,1.1321840602635177e-12,0.2617615078712959,7.958333333172277,7.124999999825377,6.802083333144196,24.0,-2026.4542352130359,0.21959760279634166,0.19136270903084318,3.2865431220204378e-06,2.3585208413916446e-10,0.28276029210197573,6.791666666507581,6.458333333159317,6.759057970827826,23.0
EBMKF_ta,43/2_Kalman,r,1.7405886895750298,0.030359746472306454,186,143,1.3093641418726915e-35,5.439876583533197e-33,-11.852922068423775,0.11199687354334037,0.0518542944623703,-2738.024997805892,-2869.6606847102685,0.1709086638883936,0.1573221870977637,1.4345340091462718e-12,4.035998116678881e-18,0.20993970402812323,0.0,0.0,0.0,0.0,-3039.1503494584113,0.17546326597137268,0.15359775797153455,6.084552916492491e-07,1.0289305861912824e-12,0.2309384882588031,0.0,0.0,0.0,0.0
CGWL10y_sfUKCP,44/44_EarthModel_CGWL,c,6.487559420984134,0.05524512918996605,0,0,0.9934246575342466,0.9934246575342466,1.6622768240816093,0.04497471308617671,0.006715863682738681,369.02545494611724,135.90932881094915,0.05293717374049664,0.014316848913828532,4.997773262214622,6.369455293934981,0.04004632830619812,0.6250000001530225,0.041666666498258564,1.7656249999222002,25.0,112.37705151895807,0.06928007268097819,0.010592419787599373,2.7841642698869182,4.053533649918498,0.061045112536877964,1.7916666668177186,0.6250000001678018,1.7336956521209153,25.0
CGWL10y_pUKCP,44/44_EarthModel_CGWL,c,1.6242759621292353,0.1395331019868,0,0,1.0,1.0,1.1325176303453033,0.04626736800880148,-0.013127988510517186,261.61157260976506,47.17221945444748,0.06272768210513062,-0.03675130208333333,1.8991477519276223,1.4048283250088673,-0.050566750764846805,1.625000000152113,3.3750000001650733,2.33506944458126,23.0,46.22324495900267,0.0651708811403973,-0.04047573120956249,1.8078462538924958,1.2851124329416008,-0.029567966534166955,2.791666666816809,4.041666666831134,1.755434782700604,23.0
CGWL10y_sUKCP,44/44_EarthModel_CGWL,c,3.4967846016825868,0.05722773655668482,0,0,0.98,0.98,1.6409605745565787,0.04594867934253985,0.0075343947798361885,364.29324755156046,130.31662469616617,0.056357430224978196,0.016899696985880532,5.590034880283933,6.403421823246345,0.04611840844154358,1.0416666668195376,0.7083333335008319,2.015624999940807,23.0,107.09035517882495,0.0728984045651383,0.013175267859651374,2.616577355657158,3.4002180146143193,0.06711719267222342,2.2083333334842337,1.3750000001668923,2.0199275361803557,23.0
